Flight ID,Departure date,Intl/Dome,Flight NO.,Departure airport,Arrival airport,Departure Time,Arrival Time,Airplane ID,Airplane Model,Air fares
1455,5/5/2017,Intl,486,15,61,5/5/2017 17:40,5/5/2017 19:05,85,2,836
1456,5/8/2017,Intl,486,15,61,5/8/2017 17:40,5/8/2017 19:05,116,2,949
1457,5/6/2017,Intl,486,15,61,5/6/2017 17:40,5/6/2017 19:05,17,2,1018
1458,5/7/2017,Intl,486,15,61,5/7/2017 17:40,5/7/2017 19:05,17,2,991
1459,5/5/2017,Intl,484,61,15,5/5/2017 15:00,5/5/2017 16:35,85,2,873
1460,5/6/2017,Intl,484,61,15,5/6/2017 15:00,5/6/2017 16:35,17,2,1032
1461,5/7/2017,Intl,484,61,15,5/7/2017 15:00,5/7/2017 16:35,17,2,1032
1462,5/8/2017,Intl,484,61,15,5/8/2017 15:00,5/8/2017 16:35,116,2,1139
1463,5/7/2017,Intl,5,49,12,5/7/2017 8:50,5/7/2017 11:40,106,2,1523
1464,5/7/2017,Intl,6,12,49,5/7/2017 12:40,5/7/2017 15:30,106,2,1667
1465,5/7/2017,Intl,13,13,49,5/7/2017 18:15,5/7/2017 21:15,10,2,2072
1466,5/6/2017,Intl,20,50,19,5/6/2017 14:10,5/6/2017 17:35,104,2,1967
1467,5/8/2017,Intl,20,50,19,5/8/2017 14:10,5/8/2017 17:35,16,2,2283
1468,5/6/2017,Intl,22,19,50,5/6/2017 18:35,5/6/2017 22:00,104,2,1988
1469,5/7/2017,Intl,11,49,13,5/7/2017 13:55,5/7/2017 17:15,10,2,2215
1470,5/8/2017,Intl,22,19,50,5/8/2017 18:35,5/8/2017 22:00,16,2,1785
1471,5/6/2017,Intl,294,78,50,5/6/2017 8:40,5/6/2017 11:45,57,2,2059
1472,5/8/2017,Intl,294,78,50,5/8/2017 8:40,5/8/2017 11:45,58,2,2042
1473,5/7/2017,Intl,294,78,50,5/7/2017 8:40,5/7/2017 11:45,58,2,1849
1474,5/5/2017,Intl,294,78,50,5/5/2017 8:40,5/5/2017 11:45,57,2,1839
1475,5/6/2017,Intl,199,21,49,5/6/2017 15:50,5/6/2017 20:10,11,2,2389
1476,5/7/2017,Intl,199,21,49,5/7/2017 15:50,5/7/2017 20:10,11,2,3089
1477,5/5/2017,Intl,192,52,49,5/5/2017 8:05,5/5/2017 9:35,6,2,1067
1478,5/6/2017,Intl,192,52,49,5/6/2017 8:05,5/6/2017 9:35,11,2,816
1479,5/7/2017,Intl,192,52,49,5/7/2017 8:05,5/7/2017 9:35,11,2,977
1480,5/8/2017,Intl,192,52,49,5/8/2017 8:05,5/8/2017 9:35,11,2,786
1481,5/5/2017,Intl,199,49,52,5/5/2017 21:10,5/5/2017 22:40,6,2,1047
1482,5/6/2017,Intl,199,49,52,5/6/2017 21:10,5/6/2017 22:40,11,2,1048
1483,5/7/2017,Intl,199,49,52,5/7/2017 21:10,5/7/2017 22:40,11,2,1033
1484,5/8/2017,Intl,199,49,52,5/8/2017 21:10,5/8/2017 22:40,11,2,1058
1485,5/6/2017,Intl,192,49,21,5/6/2017 10:35,5/6/2017 14:50,11,2,2970
1486,5/7/2017,Intl,192,49,21,5/7/2017 10:35,5/7/2017 14:50,11,2,2835
1487,5/5/2017,Intl,302,50,78,5/5/2017 21:50,5/6/2017 0:15,57,2,1591
1488,5/6/2017,Intl,302,50,78,5/6/2017 21:50,5/7/2017 0:15,57,2,1712
1489,5/8/2017,Intl,302,50,78,5/8/2017 21:50,5/9/2017 0:15,58,2,1442
1490,5/7/2017,Intl,302,50,78,5/7/2017 21:50,5/8/2017 0:15,58,2,1575
1491,5/5/2017,Intl,3,61,12,5/5/2017 11:30,5/5/2017 14:15,86,2,1862
1492,5/8/2017,Intl,3,61,12,5/8/2017 11:30,5/8/2017 14:15,110,2,1501
1493,5/8/2017,Intl,4,12,61,5/8/2017 15:15,5/8/2017 18:00,110,2,1899
1494,5/5/2017,Intl,4,12,61,5/5/2017 15:15,5/5/2017 18:00,86,2,1988
1495,5/5/2017,Intl,511,50,60,5/5/2017 14:05,5/5/2017 16:10,110,2,1438
1496,5/6/2017,Intl,511,50,60,5/6/2017 14:05,5/6/2017 16:10,116,2,1482
1497,5/7/2017,Intl,511,50,60,5/7/2017 14:05,5/7/2017 16:10,110,2,1290
1498,5/8/2017,Intl,511,50,60,5/8/2017 14:05,5/8/2017 16:10,91,2,1115
1499,5/5/2017,Intl,510,60,50,5/5/2017 16:05,5/5/2017 18:10,116,2,1177
1500,5/6/2017,Intl,510,60,50,5/6/2017 16:05,5/6/2017 18:10,110,2,1208
1501,5/7/2017,Intl,510,60,50,5/7/2017 16:05,5/7/2017 18:10,91,2,1427
1502,5/8/2017,Intl,510,60,50,5/8/2017 16:05,5/8/2017 18:10,106,2,1392
1503,5/6/2017,Intl,14,50,12,5/6/2017 9:00,5/6/2017 12:00,95,2,1971
1504,5/6/2017,Intl,15,12,50,5/6/2017 13:00,5/6/2017 15:50,95,2,2022
1505,5/7/2017,Intl,284,9,50,5/7/2017 18:25,5/7/2017 21:25,111,2,1917
1506,5/5/2017,Intl,284,9,50,5/5/2017 18:25,5/5/2017 21:25,55,2,1983
1507,5/5/2017,Dome,280,33,50,5/5/2017 21:55,5/5/2017 23:45,80,2,772
1508,5/7/2017,Dome,280,33,50,5/7/2017 21:55,5/7/2017 23:45,5,2,492
1509,5/5/2017,Intl,275,50,9,5/5/2017 14:35,5/5/2017 17:25,55,2,1850
1510,5/7/2017,Intl,275,50,9,5/7/2017 14:35,5/7/2017 17:25,111,2,1758
1511,5/5/2017,Dome,279,50,33,5/5/2017 19:20,5/5/2017 21:10,80,2,1034
1512,5/7/2017,Dome,279,50,33,5/7/2017 19:20,5/7/2017 21:10,5,2,791
1513,5/7/2017,Intl,494,15,50,5/7/2017 17:50,5/7/2017 19:25,46,1,1022
1514,5/5/2017,Intl,494,15,50,5/5/2017 17:50,5/5/2017 19:25,46,1,1091
1515,5/5/2017,Intl,493,50,15,5/5/2017 15:10,5/5/2017 16:50,46,1,1104
1516,5/7/2017,Intl,493,50,15,5/7/2017 15:10,5/7/2017 16:50,46,1,985
1517,5/5/2017,Dome,48,60,52,5/5/2017 21:30,5/5/2017 23:25,119,2,1140
1518,5/6/2017,Dome,48,60,52,5/6/2017 21:30,5/6/2017 23:25,83,2,1127
1519,5/7/2017,Dome,48,60,52,5/7/2017 21:30,5/7/2017 23:25,73,2,812
1520,5/8/2017,Dome,48,60,52,5/8/2017 21:30,5/8/2017 23:25,9,2,888
1521,5/5/2017,Dome,47,52,60,5/5/2017 8:00,5/5/2017 9:50,140,2,1024
1522,5/6/2017,Dome,47,52,60,5/6/2017 8:00,5/6/2017 9:50,62,2,531
1523,5/7/2017,Dome,47,52,60,5/7/2017 8:00,5/7/2017 9:50,120,2,816
1524,5/8/2017,Dome,47,52,60,5/8/2017 8:00,5/8/2017 9:50,82,2,499
1525,5/5/2017,Dome,47,60,77,5/5/2017 10:40,5/5/2017 12:50,140,2,836
1526,5/6/2017,Dome,47,60,77,5/6/2017 10:40,5/6/2017 12:40,62,2,815
1527,5/7/2017,Dome,47,60,77,5/7/2017 10:40,5/7/2017 12:50,120,2,1014
1528,5/8/2017,Dome,47,60,77,5/8/2017 10:40,5/8/2017 12:40,82,2,534
1529,5/5/2017,Dome,48,77,60,5/5/2017 18:40,5/5/2017 20:40,119,2,451
1530,5/6/2017,Dome,48,77,60,5/6/2017 18:40,5/6/2017 20:40,83,2,1244
1531,5/7/2017,Dome,48,77,60,5/7/2017 18:40,5/7/2017 20:40,73,2,955
1532,5/8/2017,Dome,48,77,60,5/8/2017 18:40,5/8/2017 20:40,9,2,577
1533,5/5/2017,Dome,62,77,54,5/5/2017 18:00,5/5/2017 20:25,114,2,1366
1534,5/7/2017,Dome,62,77,54,5/7/2017 18:00,5/7/2017 20:25,95,2,962
1535,5/5/2017,Dome,60,50,54,5/5/2017 11:40,5/5/2017 13:55,114,2,952
1536,5/7/2017,Dome,60,50,54,5/7/2017 11:40,5/7/2017 13:55,95,2,1035
1537,5/8/2017,Dome,60,50,54,5/8/2017 11:40,5/8/2017 13:55,70,2,1280
1538,5/5/2017,Dome,62,54,50,5/5/2017 21:20,5/5/2017 23:25,114,2,518
1539,5/7/2017,Dome,62,54,50,5/7/2017 21:20,5/7/2017 23:25,95,2,452
1540,5/8/2017,Dome,62,77,54,5/8/2017 18:00,5/8/2017 20:25,70,2,1001
1541,5/8/2017,Dome,62,54,50,5/8/2017 21:20,5/8/2017 23:25,70,2,709
1542,5/5/2017,Dome,60,54,77,5/5/2017 15:00,5/5/2017 17:15,114,2,937
1543,5/7/2017,Dome,60,54,77,5/7/2017 15:00,5/7/2017 17:15,95,2,880
1544,5/8/2017,Dome,60,54,77,5/8/2017 15:00,5/8/2017 17:15,70,2,961
1545,5/6/2017,Dome,67,58,78,5/6/2017 10:45,5/6/2017 12:35,8,2,447
1546,5/8/2017,Dome,67,58,78,5/8/2017 10:45,5/8/2017 12:35,8,2,574
1547,5/5/2017,Dome,67,49,58,5/5/2017 8:15,5/5/2017 9:55,13,2,510
1548,5/7/2017,Dome,67,49,58,5/7/2017 8:15,5/7/2017 9:55,93,2,742
1549,5/5/2017,Dome,67,58,78,5/5/2017 10:45,5/5/2017 12:35,13,2,724
1550,5/7/2017,Dome,67,58,78,5/7/2017 10:45,5/7/2017 12:35,93,2,525
1551,5/6/2017,Dome,68,78,58,5/6/2017 18:45,5/6/2017 20:35,14,2,1136
1552,5/8/2017,Dome,68,78,58,5/8/2017 18:45,5/8/2017 20:35,14,2,694
1553,5/6/2017,Dome,68,58,49,5/6/2017 21:20,5/6/2017 22:55,14,2,456
1554,5/8/2017,Dome,68,58,49,5/8/2017 21:20,5/8/2017 22:55,14,2,690
1555,5/7/2017,Dome,68,78,58,5/7/2017 18:45,5/7/2017 20:35,115,2,562
1556,5/7/2017,Dome,68,58,49,5/7/2017 21:20,5/7/2017 22:55,115,2,385
1557,5/5/2017,Dome,68,78,58,5/5/2017 18:45,5/5/2017 20:35,19,2,536
1558,5/6/2017,Dome,67,49,58,5/6/2017 8:15,5/6/2017 9:55,8,2,825
1559,5/8/2017,Dome,67,49,58,5/8/2017 8:15,5/8/2017 9:55,8,2,726
1560,5/5/2017,Dome,68,58,49,5/5/2017 21:20,5/5/2017 22:55,19,2,852
1561,5/5/2017,Dome,110,63,25,5/5/2017 21:50,5/6/2017 0:15,91,2,1374
1562,5/6/2017,Dome,110,63,25,5/6/2017 21:50,5/7/2017 0:15,35,2,1114
1563,5/8/2017,Dome,110,63,25,5/8/2017 21:50,5/9/2017 0:15,19,2,990
1564,5/5/2017,Dome,111,25,63,5/5/2017 6:35,5/5/2017 9:05,64,2,727
1565,5/6/2017,Dome,111,25,63,5/6/2017 6:25,5/6/2017 8:55,91,2,1439
1566,5/7/2017,Dome,111,25,63,5/7/2017 6:25,5/7/2017 8:55,109,2,1383
1567,5/5/2017,Dome,461,49,53,5/5/2017 7:55,5/5/2017 9:35,41,1,900
1568,5/7/2017,Dome,461,49,53,5/7/2017 7:55,5/7/2017 9:35,42,1,900
1569,5/8/2017,Dome,461,49,53,5/8/2017 7:55,5/8/2017 9:35,42,1,350
1570,5/7/2017,Dome,462,53,49,5/7/2017 10:35,5/7/2017 12:00,42,1,521
1571,5/5/2017,Dome,462,53,49,5/5/2017 10:35,5/5/2017 12:00,41,1,310
1572,5/8/2017,Dome,462,53,49,5/8/2017 10:35,5/8/2017 12:00,42,1,598
1573,5/5/2017,Dome,327,67,32,5/5/2017 21:25,5/5/2017 23:00,83,2,380
1574,5/7/2017,Dome,327,67,32,5/7/2017 21:25,5/7/2017 23:00,38,2,979
1575,5/8/2017,Dome,327,67,32,5/8/2017 21:25,5/8/2017 23:00,39,2,388
1576,5/5/2017,Dome,271,36,52,5/5/2017 22:05,5/6/2017 0:10,61,2,911
1577,5/6/2017,Dome,271,36,52,5/6/2017 22:05,5/7/2017 0:10,102,2,692
1578,5/7/2017,Dome,271,36,52,5/7/2017 22:05,5/8/2017 0:10,82,2,1188
1579,5/8/2017,Dome,271,36,52,5/8/2017 22:05,5/9/2017 0:10,52,2,750
1580,5/5/2017,Dome,276,41,50,5/5/2017 21:55,5/5/2017 23:55,39,2,1175
1581,5/7/2017,Dome,276,41,50,5/7/2017 21:55,5/7/2017 23:55,39,2,986
1582,5/5/2017,Dome,277,52,34,5/5/2017 7:35,5/5/2017 10:10,129,2,1420
1583,5/6/2017,Dome,277,52,34,5/6/2017 7:35,5/6/2017 10:10,61,2,610
1584,5/8/2017,Dome,277,52,34,5/8/2017 7:35,5/8/2017 10:10,140,2,1446
1585,5/5/2017,Dome,270,52,36,5/5/2017 10:35,5/5/2017 13:05,76,2,1149
1586,5/6/2017,Dome,270,52,36,5/6/2017 10:35,5/6/2017 13:05,38,2,546
1587,5/7/2017,Dome,270,52,36,5/7/2017 10:35,5/7/2017 13:05,75,2,1071
1588,5/8/2017,Dome,270,52,36,5/8/2017 10:35,5/8/2017 13:05,73,2,1317
1589,5/5/2017,Dome,278,34,52,5/5/2017 10:55,5/5/2017 13:15,129,2,689
1590,5/6/2017,Dome,278,34,52,5/6/2017 10:55,5/6/2017 13:15,61,2,1019
1591,5/8/2017,Dome,278,34,52,5/8/2017 10:55,5/8/2017 13:15,140,2,1132
1592,5/5/2017,Dome,274,50,41,5/5/2017 19:05,5/5/2017 21:10,39,2,945
1593,5/7/2017,Dome,274,50,41,5/7/2017 19:05,5/7/2017 21:10,39,2,893
1594,5/5/2017,Dome,440,61,66,5/5/2017 7:10,5/5/2017 8:35,79,2,590
1595,5/7/2017,Dome,440,61,66,5/7/2017 7:10,5/7/2017 8:35,86,2,786
1596,5/8/2017,Dome,440,61,66,5/8/2017 7:10,5/8/2017 8:35,85,2,444
1597,5/6/2017,Dome,440,61,66,5/6/2017 7:10,5/6/2017 8:35,51,2,752
1598,5/5/2017,Dome,445,61,66,5/5/2017 7:00,5/5/2017 8:25,52,2,750
1599,5/6/2017,Dome,445,61,66,5/6/2017 7:00,5/6/2017 8:25,79,2,360
1600,5/7/2017,Dome,445,61,66,5/7/2017 7:00,5/7/2017 8:25,51,2,700
1601,5/8/2017,Dome,445,61,66,5/8/2017 7:00,5/8/2017 8:25,110,2,602
1602,5/5/2017,Dome,449,50,62,5/5/2017 16:30,5/5/2017 17:55,30,1,804
1603,5/7/2017,Dome,449,50,62,5/7/2017 16:30,5/7/2017 17:55,75,2,819
1604,5/8/2017,Dome,449,50,62,5/8/2017 16:30,5/8/2017 17:55,31,1,450
1605,5/5/2017,Dome,442,66,61,5/5/2017 9:25,5/5/2017 11:00,79,2,703
1606,5/6/2017,Dome,442,66,61,5/6/2017 9:25,5/6/2017 11:00,51,2,688
1607,5/7/2017,Dome,442,66,61,5/7/2017 9:25,5/7/2017 11:00,86,2,836
1608,5/8/2017,Dome,442,66,61,5/8/2017 9:25,5/8/2017 11:00,85,2,584
1609,5/6/2017,Dome,446,66,61,5/6/2017 9:10,5/6/2017 10:45,79,2,947
1610,5/7/2017,Dome,446,66,61,5/7/2017 9:10,5/7/2017 10:45,51,2,399
1611,5/8/2017,Dome,446,66,61,5/8/2017 9:10,5/8/2017 10:45,110,2,857
1612,5/5/2017,Dome,450,62,50,5/5/2017 18:55,5/5/2017 20:25,95,2,893
1613,5/7/2017,Dome,450,62,50,5/7/2017 18:55,5/7/2017 20:25,74,2,555
1614,5/8/2017,Dome,450,62,50,5/8/2017 18:55,5/8/2017 20:25,41,1,687
1615,5/5/2017,Dome,446,66,61,5/5/2017 9:10,5/5/2017 10:45,52,2,476
1616,5/6/2017,Dome,341,52,72,5/6/2017 8:10,5/6/2017 11:05,129,2,1526
1617,5/7/2017,Dome,341,52,72,5/7/2017 8:10,5/7/2017 11:05,129,2,1718
1618,5/8/2017,Dome,341,52,72,5/8/2017 8:10,5/8/2017 11:05,130,2,1348
1619,5/6/2017,Dome,336,50,51,5/6/2017 18:40,5/6/2017 20:05,80,2,826
1620,5/6/2017,Dome,336,51,67,5/6/2017 21:00,5/6/2017 22:55,80,2,811
1621,5/5/2017,Dome,341,52,72,5/5/2017 8:10,5/5/2017 11:05,120,2,1389
1622,5/5/2017,Dome,333,67,52,5/5/2017 19:30,5/5/2017 21:50,38,2,912
1623,5/6/2017,Dome,333,67,52,5/6/2017 19:30,5/6/2017 21:50,61,2,643
1624,5/7/2017,Dome,333,67,52,5/7/2017 19:30,5/7/2017 21:50,129,2,685
1625,5/8/2017,Dome,333,67,52,5/8/2017 19:30,5/8/2017 21:50,83,2,504
1626,5/6/2017,Dome,342,72,52,5/6/2017 12:10,5/6/2017 15:05,129,2,1486
1627,5/7/2017,Dome,342,72,52,5/7/2017 12:10,5/7/2017 15:05,129,2,612
1628,5/8/2017,Dome,342,72,52,5/8/2017 12:10,5/8/2017 15:05,130,2,1431
1629,5/6/2017,Dome,338,67,51,5/6/2017 8:30,5/6/2017 10:25,72,2,1044
1630,5/6/2017,Dome,338,51,50,5/6/2017 11:10,5/6/2017 12:25,72,2,670
1631,5/5/2017,Dome,342,72,52,5/5/2017 12:10,5/5/2017 15:05,120,2,1558
1632,5/7/2017,Dome,331,71,38,5/7/2017 19:50,5/7/2017 21:25,16,2,942
1633,5/7/2017,Dome,331,38,50,5/7/2017 22:25,5/7/2017 23:50,16,2,820
1634,5/6/2017,Dome,331,71,38,5/6/2017 19:50,5/6/2017 21:25,39,2,416
1635,5/6/2017,Dome,330,50,38,5/6/2017 14:35,5/6/2017 16:15,39,2,860
1636,5/7/2017,Dome,330,50,38,5/7/2017 14:35,5/7/2017 16:15,16,2,374
1637,5/6/2017,Dome,331,38,50,5/6/2017 22:25,5/6/2017 23:50,39,2,397
1638,5/6/2017,Dome,330,38,71,5/6/2017 17:25,5/6/2017 19:05,39,2,1019
1639,5/7/2017,Dome,330,38,71,5/7/2017 17:25,5/7/2017 19:05,16,2,709
1640,5/5/2017,Dome,332,52,67,5/5/2017 16:05,5/5/2017 18:30,38,2,845
1641,5/6/2017,Dome,332,52,67,5/6/2017 16:05,5/6/2017 18:30,61,2,865
1642,5/7/2017,Dome,332,52,67,5/7/2017 16:05,5/7/2017 18:30,129,2,893
1643,5/8/2017,Dome,332,52,67,5/8/2017 16:05,5/8/2017 18:30,83,2,1271
1644,5/5/2017,Dome,359,61,72,5/5/2017 17:20,5/5/2017 20:10,113,2,698
1645,5/6/2017,Dome,359,61,72,5/6/2017 17:20,5/6/2017 20:10,100,2,1700
1646,5/7/2017,Dome,359,61,72,5/7/2017 17:20,5/7/2017 20:10,116,2,836
1647,5/8/2017,Dome,359,61,72,5/8/2017 17:20,5/8/2017 20:10,87,2,859
1648,5/5/2017,Dome,360,72,61,5/5/2017 21:10,5/5/2017 23:55,113,2,694
1649,5/5/2017,Dome,361,49,67,5/5/2017 15:10,5/5/2017 17:40,56,2,731
1650,5/6/2017,Dome,361,49,67,5/6/2017 15:10,5/6/2017 17:40,92,2,1240
1651,5/7/2017,Dome,361,49,67,5/7/2017 15:10,5/7/2017 17:40,124,2,527
1652,5/8/2017,Dome,361,49,67,5/8/2017 15:10,5/8/2017 17:40,129,2,1217
1653,5/5/2017,Dome,366,32,72,5/5/2017 16:50,5/5/2017 18:40,129,2,714
1654,5/6/2017,Dome,366,32,72,5/6/2017 16:50,5/6/2017 18:40,139,2,601
1655,5/7/2017,Dome,366,32,72,5/7/2017 16:50,5/7/2017 18:40,139,2,775
1656,5/8/2017,Dome,366,32,72,5/8/2017 16:50,5/8/2017 18:40,140,2,1110
1657,5/5/2017,Dome,370,52,68,5/5/2017 14:10,5/5/2017 16:35,49,2,1423
1658,5/6/2017,Dome,370,52,68,5/6/2017 14:10,5/6/2017 16:35,34,2,639
1659,5/7/2017,Dome,370,52,68,5/7/2017 14:10,5/7/2017 16:35,34,2,1469
1660,5/8/2017,Dome,370,52,68,5/8/2017 14:10,5/8/2017 16:35,34,2,830
1661,5/5/2017,Dome,366,52,32,5/5/2017 14:15,5/5/2017 15:55,129,2,859
1662,5/6/2017,Dome,366,52,32,5/6/2017 14:15,5/6/2017 15:55,139,2,670
1663,5/7/2017,Dome,366,52,32,5/7/2017 14:15,5/7/2017 15:55,139,2,675
1664,5/8/2017,Dome,366,52,32,5/8/2017 14:15,5/8/2017 15:55,140,2,584
1665,5/5/2017,Dome,367,72,32,5/5/2017 19:40,5/5/2017 21:30,129,2,1143
1666,5/6/2017,Dome,367,72,32,5/6/2017 19:40,5/6/2017 21:30,139,2,911
1667,5/7/2017,Dome,367,72,32,5/7/2017 19:40,5/7/2017 21:30,139,2,1132
1668,5/8/2017,Dome,367,72,32,5/8/2017 19:40,5/8/2017 21:30,140,2,569
1669,5/5/2017,Dome,363,67,49,5/5/2017 18:45,5/5/2017 21:10,56,2,1423
1670,5/7/2017,Dome,363,67,49,5/7/2017 18:45,5/7/2017 21:10,124,2,872
1671,5/8/2017,Dome,363,67,49,5/8/2017 18:45,5/8/2017 21:10,129,2,923
1672,5/5/2017,Dome,367,32,52,5/5/2017 22:20,5/5/2017 23:55,129,2,542
1673,5/6/2017,Dome,367,32,52,5/6/2017 22:20,5/6/2017 23:55,139,2,752
1674,5/7/2017,Dome,367,32,52,5/7/2017 22:20,5/7/2017 23:55,139,2,499
1675,5/8/2017,Dome,367,32,52,5/8/2017 22:20,5/8/2017 23:55,140,2,756
1676,5/6/2017,Dome,363,67,49,5/6/2017 18:45,5/6/2017 21:10,92,2,1301
1677,5/6/2017,Dome,360,72,61,5/6/2017 21:10,5/6/2017 23:55,100,2,1326
1678,5/8/2017,Dome,360,72,61,5/8/2017 21:10,5/8/2017 23:55,87,2,687
1679,5/7/2017,Dome,360,72,61,5/7/2017 21:10,5/7/2017 23:55,116,2,1065
1680,5/5/2017,Dome,372,27,46,5/5/2017 7:50,5/5/2017 9:50,137,2,867
1681,5/5/2017,Dome,377,61,68,5/5/2017 15:10,5/5/2017 17:20,51,2,991
1682,5/8/2017,Dome,377,61,68,5/8/2017 15:10,5/8/2017 17:20,62,2,1010
1683,5/7/2017,Dome,372,27,46,5/7/2017 7:50,5/7/2017 9:50,127,2,1042
1684,5/5/2017,Dome,372,46,67,5/5/2017 11:05,5/5/2017 12:35,137,2,511
1685,5/7/2017,Dome,372,46,67,5/7/2017 11:05,5/7/2017 12:35,127,2,500
1686,5/5/2017,Dome,375,38,48,5/5/2017 16:05,5/5/2017 18:15,60,2,1247
1687,5/6/2017,Dome,375,38,48,5/6/2017 16:05,5/6/2017 18:15,49,2,638
1688,5/7/2017,Dome,375,38,48,5/7/2017 16:05,5/7/2017 18:15,119,2,847
1689,5/8/2017,Dome,375,38,48,5/8/2017 16:05,5/8/2017 18:15,119,2,458
1690,5/5/2017,Dome,378,68,61,5/5/2017 18:10,5/5/2017 20:10,51,2,1204
1691,5/8/2017,Dome,378,68,61,5/8/2017 18:10,5/8/2017 20:10,62,2,1004
1692,5/6/2017,Dome,379,52,68,5/6/2017 7:45,5/6/2017 10:10,6,2,1304
1693,5/7/2017,Dome,379,52,68,5/7/2017 7:45,5/7/2017 10:10,102,2,1072
1694,5/8/2017,Dome,379,52,68,5/8/2017 7:45,5/8/2017 10:10,129,2,1143
1695,5/5/2017,Dome,374,67,46,5/5/2017 13:40,5/5/2017 15:15,137,2,640
1696,5/7/2017,Dome,374,67,46,5/7/2017 13:40,5/7/2017 15:15,127,2,653
1697,5/5/2017,Dome,376,48,38,5/5/2017 19:15,5/5/2017 21:25,60,2,813
1698,5/6/2017,Dome,376,48,38,5/6/2017 19:15,5/6/2017 21:25,49,2,1058
1699,5/7/2017,Dome,376,48,38,5/7/2017 19:15,5/7/2017 21:25,119,2,894
1700,5/5/2017,Dome,374,46,27,5/5/2017 16:15,5/5/2017 18:05,137,2,1065
1701,5/7/2017,Dome,374,46,27,5/7/2017 16:15,5/7/2017 18:05,127,2,691
1702,5/5/2017,Dome,371,68,52,5/5/2017 17:20,5/5/2017 19:30,49,2,744
1703,5/6/2017,Dome,371,68,52,5/6/2017 17:20,5/6/2017 19:30,34,2,606
1704,5/7/2017,Dome,371,68,52,5/7/2017 17:20,5/7/2017 19:30,34,2,576
1705,5/8/2017,Dome,371,68,52,5/8/2017 17:20,5/8/2017 19:30,34,2,857
1706,5/6/2017,Dome,374,67,46,5/6/2017 13:40,5/6/2017 15:15,4,2,433
1707,5/8/2017,Dome,374,67,46,5/8/2017 13:40,5/8/2017 15:15,4,2,790
1708,5/5/2017,Dome,376,38,52,5/5/2017 22:30,5/5/2017 23:45,60,2,324
1709,5/6/2017,Dome,376,38,52,5/6/2017 22:30,5/6/2017 23:45,49,2,524
1710,5/7/2017,Dome,376,38,52,5/7/2017 22:30,5/7/2017 23:45,119,2,307
1711,5/6/2017,Dome,380,68,52,5/6/2017 11:25,5/6/2017 13:50,88,2,678
1712,5/7/2017,Dome,380,68,52,5/7/2017 11:25,5/7/2017 13:50,140,2,1103
1713,5/8/2017,Dome,380,68,52,5/8/2017 11:25,5/8/2017 13:50,125,2,1091
1714,5/6/2017,Dome,372,27,46,5/6/2017 7:50,5/6/2017 9:50,4,2,671
1715,5/8/2017,Dome,372,27,46,5/8/2017 7:50,5/8/2017 9:50,4,2,993
1716,5/8/2017,Dome,376,48,38,5/8/2017 19:15,5/8/2017 21:25,119,2,755
1717,5/6/2017,Dome,374,46,27,5/6/2017 16:15,5/6/2017 18:10,4,2,948
1718,5/8/2017,Dome,374,46,27,5/8/2017 16:15,5/8/2017 18:10,4,2,967
1719,5/8/2017,Dome,376,38,52,5/8/2017 22:30,5/8/2017 23:45,119,2,605
1720,5/6/2017,Dome,372,46,67,5/6/2017 11:05,5/6/2017 12:35,4,2,724
1721,5/8/2017,Dome,372,46,67,5/8/2017 11:05,5/8/2017 12:35,4,2,518
1722,5/5/2017,Dome,375,52,38,5/5/2017 13:20,5/5/2017 14:55,60,2,666
1723,5/6/2017,Dome,375,52,38,5/6/2017 13:20,5/6/2017 14:55,49,2,455
1724,5/7/2017,Dome,375,52,38,5/7/2017 13:20,5/7/2017 14:55,119,2,355
1725,5/8/2017,Dome,375,52,38,5/8/2017 13:20,5/8/2017 14:55,119,2,665
1726,5/8/2017,Dome,396,70,32,5/8/2017 18:45,5/8/2017 20:25,42,1,911
1727,5/5/2017,Dome,392,52,67,5/5/2017 20:30,5/5/2017 22:55,49,2,1169
1728,5/6/2017,Dome,392,52,67,5/6/2017 20:30,5/6/2017 22:55,60,2,1056
1729,5/7/2017,Dome,392,52,67,5/7/2017 20:30,5/7/2017 22:55,34,2,923
1730,5/8/2017,Dome,392,52,67,5/8/2017 20:30,5/8/2017 22:55,34,2,803
1731,5/8/2017,Dome,396,32,49,5/8/2017 21:25,5/8/2017 22:55,42,1,876
1732,5/6/2017,Dome,397,67,74,5/6/2017 11:25,5/6/2017 13:05,32,1,692
1733,5/8/2017,Dome,397,67,74,5/8/2017 11:25,5/8/2017 13:05,32,1,416
1734,5/5/2017,Dome,396,70,32,5/5/2017 18:45,5/5/2017 20:25,43,1,687
1735,5/6/2017,Dome,397,52,67,5/6/2017 7:55,5/6/2017 10:25,32,1,593
1736,5/8/2017,Dome,397,52,67,5/8/2017 7:55,5/8/2017 10:25,32,1,1534
1737,5/5/2017,Dome,393,67,52,5/5/2017 8:45,5/5/2017 11:00,60,2,530
1738,5/6/2017,Dome,393,67,52,5/6/2017 8:45,5/6/2017 11:00,49,2,1008
1739,5/7/2017,Dome,393,67,52,5/7/2017 8:45,5/7/2017 11:00,60,2,715
1740,5/8/2017,Dome,393,67,52,5/8/2017 8:45,5/8/2017 11:00,34,2,593
1741,5/5/2017,Dome,397,52,67,5/5/2017 7:55,5/5/2017 10:25,32,1,622
